"seqnames"	"start"	"end"	"width"	"strand"	"source"	"type"	"score"	"phase"	"gene_id"	"gene_type"	"gene_name"	"level"	"mgi_id"	"havana_gene"	"OR_cluster"	"midpoint"	"Class"
"1163"	"chr14"	50639388	50643885	4498	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050028.5"	"protein_coding"	"Olfr745"	2	"MGI:3030579"	"OTTMUSG00000058487.3"	"OR-Cluster-21"	50641636.5	"II"
"1164"	"chr14"	50647083	50654183	7101	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000058188.3"	"protein_coding"	"Olfr746"	2	"MGI:3030580"	"OTTMUSG00000058489.2"	"OR-Cluster-21"	50650633	"II"
"1165"	"chr14"	50707373	50713797	6425	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060084.4"	"protein_coding"	"Olfr748"	2	"MGI:3030582"	"OTTMUSG00000058563.2"	"OR-Cluster-21"	50710585	"II"
"1166"	"chr14"	52442990	52452574	9585	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000035626.4"	"protein_coding"	"Olfr1509"	2	"MGI:3031343"	"OTTMUSG00000053563.3"	"OR-Cluster-24"	52447782	"II"
"1167"	"chr14"	124589055	124589339	285	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108568.1"	"unprocessed_pseudogene"	"Olfr277-ps1"	2	"MGI:3030111"	"OTTMUSG00000058347.1"	NA	124589197	"II"
"1168"	"chr14"	14171738	14186838	15101	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000052417.6"	"protein_coding"	"Olfr720"	2	"MGI:3030554"	"OTTMUSG00000058428.2"	"OR-Cluster-20"	14179288	"II"
"1169"	"chr14"	49894258	49901999	7742	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048933.8"	"protein_coding"	"Olfr722"	2	"MGI:3030556"	"OTTMUSG00000058463.2"	"OR-Cluster-21"	49898128.5	"II"
"1170"	"chr14"	49928563	49931787	3225	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000093825.2"	"protein_coding"	"Olfr723"	2	"MGI:3030557"	"OTTMUSG00000058464.2"	"OR-Cluster-21"	49930175	"II"
"1171"	"chr14"	49960023	49963274	3252	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096254.2"	"protein_coding"	"Olfr724"	2	"MGI:3030558"	"OTTMUSG00000058465.2"	"OR-Cluster-21"	49961648.5	"II"
"1172"	"chr14"	50034314	50040375	6062	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000068437.4"	"protein_coding"	"Olfr725"	2	"MGI:3030559"	"OTTMUSG00000058466.2"	"OR-Cluster-21"	50037344.5	"II"
"1173"	"chr14"	50083570	50090953	7384	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060523.5"	"protein_coding"	"Olfr726"	2	"MGI:3030560"	"OTTMUSG00000058467.2"	"OR-Cluster-21"	50087261.5	"II"
"1174"	"chr14"	50133758	50142680	8923	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050030.5"	"protein_coding"	"Olfr728"	2	"MGI:3030562"	"OTTMUSG00000058470.2"	"OR-Cluster-21"	50138219	"II"
"1175"	"chr14"	50144731	50152910	8180	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049011.2"	"protein_coding"	"Olfr729"	2	"MGI:3030563"	"OTTMUSG00000058471.2"	"OR-Cluster-21"	50148820.5	"II"
"1176"	"chr14"	50183296	50188198	4903	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109835.2"	"protein_coding"	"Olfr730"	2	"MGI:3030564"	"OTTMUSG00000058472.2"	"OR-Cluster-21"	50185747	"II"
"1177"	"chr14"	50233531	50241866	8336	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048080.2"	"protein_coding"	"Olfr731"	2	"MGI:3030565"	"OTTMUSG00000058473.2"	"OR-Cluster-21"	50237698.5	"II"
"1178"	"chr14"	50278473	50284206	5734	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000091873.2"	"protein_coding"	"Olfr732"	2	"MGI:3030566"	"OTTMUSG00000058474.2"	"OR-Cluster-21"	50281339.5	"II"
"1179"	"chr14"	50295891	50301522	5632	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090874.2"	"protein_coding"	"Olfr733"	2	"MGI:3030567"	"OTTMUSG00000058475.2"	"OR-Cluster-21"	50298706.5	"II"
"1180"	"chr14"	50316506	50326761	10256	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045306.3"	"protein_coding"	"Olfr734"	2	"MGI:3030568"	"OTTMUSG00000058476.2"	"OR-Cluster-21"	50321633.5	"II"
"1181"	"chr14"	50342612	50348872	6261	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000046210.7"	"protein_coding"	"Olfr735"	2	"MGI:3030569"	"OTTMUSG00000058477.4"	"OR-Cluster-21"	50345742	"II"
"1182"	"chr14"	50411178	50411460	283	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108380.1"	"unprocessed_pseudogene"	"Olfr737-ps1"	2	"MGI:3030571"	"OTTMUSG00000058479.2"	"OR-Cluster-21"	50411319	"II"
"1183"	"chr14"	50680657	50693206	12550	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000057179.6"	"protein_coding"	"Olfr747"	2	"MGI:3030581"	"OTTMUSG00000058490.2"	"OR-Cluster-21"	50686931.5	"II"
"1184"	"chr14"	50736171	50745094	8924	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059069.5"	"protein_coding"	"Olfr749"	2	"MGI:3030583"	"OTTMUSG00000058491.3"	"OR-Cluster-21"	50740632.5	"II"
"1185"	"chr14"	51066301	51074435	8135	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000035932.6"	"protein_coding"	"Olfr750"	2	"MGI:3030584"	"OTTMUSG00000058564.2"	"OR-Cluster-22"	51070368	"II"
"1186"	"chr14"	52033962	52042459	8498	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000044286.6"	"protein_coding"	"Olfr221"	2	"MGI:3030055"	"OTTMUSG00000058604.2"	"OR-Cluster-23"	52038210.5	"II"
"1187"	"chr14"	52347495	52356408	8914	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095030.2"	"protein_coding"	"Olfr1513"	2	"MGI:3031347"	"OTTMUSG00000053557.3"	"OR-Cluster-24"	52351951.5	"II"
"1188"	"chr14"	52371332	52379168	7837	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094140.2"	"protein_coding"	"Olfr1512"	2	"MGI:3031346"	"OTTMUSG00000053559.3"	"OR-Cluster-24"	52375250	"II"
"1189"	"chr14"	52389794	52397379	7586	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063867.2"	"protein_coding"	"Olfr1511"	2	"MGI:3031345"	"OTTMUSG00000053560.3"	"OR-Cluster-24"	52393586.5	"II"
"1190"	"chr14"	52409131	52414373	5243	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063106.6"	"protein_coding"	"Olfr1510"	2	"MGI:3031344"	"OTTMUSG00000053561.5"	"OR-Cluster-24"	52411752	"II"
"1191"	"chr14"	52458829	52467495	8667	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000057564.6"	"protein_coding"	"Olfr1508"	2	"MGI:3031342"	"OTTMUSG00000053573.4"	"OR-Cluster-24"	52463162	"II"
"1192"	"chr14"	52488791	52495749	6959	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059887.7"	"protein_coding"	"Olfr1507"	2	"MGI:3031341"	"OTTMUSG00000053574.4"	"OR-Cluster-24"	52492270	"II"
"1193"	"chr14"	54278253	54284939	6687	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048153.6"	"protein_coding"	"Olfr49"	2	"MGI:1333764"	"OTTMUSG00000053874.2"	"OR-Cluster-25"	54281596	"II"
"1194"	"chr15"	98431225	98438638	7414	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063780.7"	"protein_coding"	"Olfr282"	2	"MGI:3030116"	"OTTMUSG00000058681.3"	"OR-Cluster-26"	98434931.5	"II"
"1195"	"chr15"	98452588	98460395	7808	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000032987.9"	"protein_coding"	"Olfr281"	2	"MGI:3030115"	"OTTMUSG00000058682.2"	"OR-Cluster-26"	98456491.5	"II"
"1196"	"chr15"	98492402	98502637	10236	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000054036.6"	"protein_coding"	"Olfr279"	2	"MGI:3030113"	"OTTMUSG00000058684.2"	"OR-Cluster-26"	98497519.5	"II"
"1197"	"chr15"	98499405	98499642	238	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108805.1"	"unprocessed_pseudogene"	"Olfr278-ps1"	2	"MGI:3030112"	"OTTMUSG00000058685.1"	"OR-Cluster-26"	98499523.5	"II"
"1198"	"chr15"	98186013	98195542	9530	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000075427.15"	"protein_coding"	"Olfr288"	2	"MGI:3030122"	"OTTMUSG00000028738.5"	"OR-Cluster-26"	98190777.5	"II"
"1199"	"chr15"	98206971	98221056	14086	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090129.10"	"protein_coding"	"Olfr287"	2	"MGI:3030121"	"OTTMUSG00000028721.6"	"OR-Cluster-26"	98214013.5	"II"
"1200"	"chr15"	98224308	98234450	10143	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059460.7"	"protein_coding"	"Olfr286"	2	"MGI:3030120"	"OTTMUSG00000058677.4"	"OR-Cluster-26"	98229379	"II"
"1201"	"chr15"	98309203	98317353	8151	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062037.3"	"protein_coding"	"Olfr285"	2	"MGI:3030119"	"OTTMUSG00000058678.2"	"OR-Cluster-26"	98313278	"II"
"1202"	"chr15"	98340022	98340987	966	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051793.4"	"protein_coding"	"Olfr284"	2	"MGI:3030118"	"OTTMUSG00000058679.1"	"OR-Cluster-26"	98340504.5	"II"
"1203"	"chr15"	98377699	98380946	3248	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000056184.5"	"protein_coding"	"Olfr283"	2	"MGI:3030117"	"OTTMUSG00000058680.2"	"OR-Cluster-26"	98379322.5	"II"
"1204"	"chr16"	3591042	3599323	8282	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051003.2"	"protein_coding"	"Olfr161"	2	"MGI:3032605"	"OTTMUSG00000058769.2"	"OR-Cluster-27"	3595182.5	"II"
"1205"	"chr16"	3601925	3602858	934	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108646.1"	"unprocessed_pseudogene"	"Olfr162-ps1"	2	"MGI:3029996"	"OTTMUSG00000058770.1"	"OR-Cluster-27"	3602391.5	"II"
"1206"	"chr16"	3617852	3618791	940	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108336.1"	"unprocessed_pseudogene"	"Olfr163-ps1"	2	"MGI:3029997"	"OTTMUSG00000058771.1"	"OR-Cluster-27"	3618321.5	"II"
"1207"	"chr16"	3830878	3844747	13870	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059043.2"	"protein_coding"	"Olfr15"	2	"MGI:106182"	"OTTMUSG00000058772.2"	"OR-Cluster-27"	3837812.5	"II"
"1208"	"chr16"	19483694	19489882	6189	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000056822.4"	"protein_coding"	"Olfr166"	2	"MGI:3030000"	"OTTMUSG00000058693.2"	"OR-Cluster-29"	19486788	"II"
"1209"	"chr16"	58995357	59001441	6085	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062105.5"	"protein_coding"	"Olfr183"	2	"MGI:3030017"	"OTTMUSG00000058836.2"	"OR-Cluster-30"	58998399	"II"
"1210"	"chr16"	59147046	59150777	3732	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062608.5"	"protein_coding"	"Olfr195"	2	"MGI:3030029"	"OTTMUSG00000059123.4"	"OR-Cluster-30"	59148911.5	"II"
"1211"	"chr16"	59298881	59304413	5533	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000068182.3"	"protein_coding"	"Olfr203"	2	"MGI:3030037"	"OTTMUSG00000055629.3"	"OR-Cluster-30"	59301647	"II"
"1212"	"chr16"	16672228	16676405	4178	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048101.6"	"protein_coding"	"Olfr19"	2	"MGI:109316"	"OTTMUSG00000058689.2"	"OR-Cluster-28"	16674316.5	"II"
"1213"	"chr16"	19284104	19314064	29961	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050742.5"	"protein_coding"	"Olfr164"	2	"MGI:3029998"	"OTTMUSG00000053541.2"	"OR-Cluster-29"	19299084	"II"
"1214"	"chr16"	19406244	19423134	16891	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050158.7"	"protein_coding"	"Olfr165"	2	"MGI:3029999"	"OTTMUSG00000058692.3"	"OR-Cluster-29"	19414689	"II"
"1215"	"chr16"	19509558	19522266	12709	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045341.2"	"protein_coding"	"Olfr167"	2	"MGI:3030001"	"OTTMUSG00000058694.2"	"OR-Cluster-29"	19515912	"II"
"1216"	"chr16"	19529274	19535555	6282	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000061361.2"	"protein_coding"	"Olfr168"	2	"MGI:3030002"	"OTTMUSG00000058695.2"	"OR-Cluster-29"	19532414.5	"II"
"1217"	"chr16"	19564889	19571809	6921	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000068535.2"	"protein_coding"	"Olfr169"	2	"MGI:3030003"	"OTTMUSG00000058761.2"	"OR-Cluster-29"	19568349	"II"
"1218"	"chr16"	19605696	19611882	6187	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062245.4"	"protein_coding"	"Olfr170"	2	"MGI:3030004"	"OTTMUSG00000058762.2"	"OR-Cluster-29"	19608789	"II"
"1219"	"chr16"	19623930	19629916	5987	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060480.5"	"protein_coding"	"Olfr171"	2	"MGI:3030005"	"OTTMUSG00000058763.3"	"OR-Cluster-29"	19626923	"II"
"1220"	"chr16"	58759544	58763176	3633	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000071510.3"	"protein_coding"	"Olfr172"	2	"MGI:3030006"	"OTTMUSG00000058828.2"	"OR-Cluster-30"	58761360	"II"
"1221"	"chr16"	58795207	58800268	5062	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049362.6"	"protein_coding"	"Olfr173"	2	"MGI:3030007"	"OTTMUSG00000058829.2"	"OR-Cluster-30"	58797737.5	"II"
"1222"	"chr16"	58823662	58826782	3121	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060663.6"	"protein_coding"	"Olfr175"	2	"MGI:3030009"	"OTTMUSG00000058830.3"	"OR-Cluster-30"	58825222	"II"
"1223"	"chr16"	58870955	58874768	3814	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063137.5"	"protein_coding"	"Olfr177"	2	"MGI:3030011"	"OTTMUSG00000058831.3"	"OR-Cluster-30"	58872861.5	"II"
"1224"	"chr16"	58888308	58892063	3756	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000044029.6"	"protein_coding"	"Olfr178"	2	"MGI:3030012"	"OTTMUSG00000058832.3"	"OR-Cluster-30"	58890185.5	"II"
"1225"	"chr16"	58914285	58929392	15108	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090629.2"	"protein_coding"	"Olfr180"	2	"MGI:3030014"	"OTTMUSG00000058833.1"	"OR-Cluster-30"	58921838.5	"II"
"1226"	"chr16"	58924707	58928755	4049	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090951.4"	"protein_coding"	"Olfr181"	2	"MGI:3030015"	"OTTMUSG00000058834.4"	"OR-Cluster-30"	58926731	"II"
"1227"	"chr16"	59006586	59007417	832	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108537.1"	"unprocessed_pseudogene"	"Olfr184-ps1"	2	"MGI:3030018"	"OTTMUSG00000058837.1"	"OR-Cluster-30"	59007001.5	"II"
"1228"	"chr16"	59020965	59022861	1897	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108451.1"	"unprocessed_pseudogene"	"Olfr185-ps1"	2	"MGI:3030019"	"OTTMUSG00000058838.1"	"OR-Cluster-30"	59021913	"II"
"1229"	"chr16"	59025797	59030291	4495	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000047960.4"	"protein_coding"	"Olfr186"	2	"MGI:3030020"	"OTTMUSG00000058839.3"	"OR-Cluster-30"	59028044	"II"
"1230"	"chr16"	59035563	59039767	4205	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043357.5"	"protein_coding"	"Olfr187"	2	"MGI:3030021"	"OTTMUSG00000058840.3"	"OR-Cluster-30"	59037665	"II"
"1231"	"chr16"	59046861	59054202	7342	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108662.3"	"transcribed_unprocessed_pseudogene"	"Olfr188-ps1"	2	"MGI:3030022"	"OTTMUSG00000058841.3"	"OR-Cluster-30"	59050531.5	"II"
"1232"	"chr16"	59063608	59064411	804	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108565.1"	"unprocessed_pseudogene"	"Olfr189-ps1"	2	"MGI:3030023"	"OTTMUSG00000058842.1"	"OR-Cluster-30"	59064009.5	"II"
"1233"	"chr16"	59067140	59078005	10866	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000064006.6"	"protein_coding"	"Olfr190"	2	"MGI:3030024"	"OTTMUSG00000058843.3"	"OR-Cluster-30"	59072572.5	"II"
"1234"	"chr16"	59082829	59089822	6994	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094539.3"	"protein_coding"	"Olfr191"	2	"MGI:3030025"	"OTTMUSG00000058844.2"	"OR-Cluster-30"	59086325.5	"II"
"1235"	"chr16"	59097981	59101853	3873	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108464.5"	"polymorphic_pseudogene"	"Olfr192"	2	"MGI:3030026"	"OTTMUSG00000058845.2"	"OR-Cluster-30"	59099917	"II"
"1236"	"chr16"	59107924	59111881	3958	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060057.4"	"protein_coding"	"Olfr193"	2	"MGI:3030027"	"OTTMUSG00000059121.2"	"OR-Cluster-30"	59109902.5	"II"
"1237"	"chr16"	59116537	59121069	4533	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063020.2"	"protein_coding"	"Olfr194"	2	"MGI:3030028"	"OTTMUSG00000059122.2"	"OR-Cluster-30"	59118803	"II"
"1238"	"chr16"	59166647	59170454	3808	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096695.3"	"protein_coding"	"Olfr196"	2	"MGI:3030030"	"OTTMUSG00000059124.2"	"OR-Cluster-30"	59168550.5	"II"
"1239"	"chr16"	59185219	59189928	4710	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109020.4"	"polymorphic_pseudogene"	"Olfr197"	2	"MGI:3030031"	"OTTMUSG00000059125.2"	"OR-Cluster-30"	59187573.5	"II"
"1240"	"chr16"	59200352	59203533	3182	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000052537.4"	"protein_coding"	"Olfr198"	2	"MGI:3030032"	"OTTMUSG00000059126.2"	"OR-Cluster-30"	59201942.5	"II"
"1241"	"chr16"	59214134	59219767	5634	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074996.4"	"protein_coding"	"Olfr199"	2	"MGI:3030033"	"OTTMUSG00000059127.2"	"OR-Cluster-30"	59216950.5	"II"
"1242"	"chr16"	59255127	59256000	874	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109537.1"	"unprocessed_pseudogene"	"Olfr200-ps1"	2	"MGI:3030034"	"OTTMUSG00000059128.1"	"OR-Cluster-30"	59255563.5	"II"
"1243"	"chr16"	59266113	59272632	6520	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074995.2"	"protein_coding"	"Olfr201"	2	"MGI:3030035"	"OTTMUSG00000059129.2"	"OR-Cluster-30"	59269372.5	"II"
"1244"	"chr16"	59283516	59286793	3278	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048810.2"	"protein_coding"	"Olfr202"	2	"MGI:3030036"	"OTTMUSG00000059130.2"	"OR-Cluster-30"	59285154.5	"II"
"1245"	"chr16"	59310206	59318248	8043	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095928.3"	"protein_coding"	"Olfr204"	2	"MGI:3030038"	"OTTMUSG00000059131.2"	"OR-Cluster-30"	59314227	"II"
"1246"	"chr16"	59328005	59331138	3134	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094422.3"	"protein_coding"	"Olfr205"	2	"MGI:3030039"	"OTTMUSG00000059132.2"	"OR-Cluster-30"	59329571.5	"II"
"1247"	"chr16"	59344675	59349246	4572	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066257.4"	"protein_coding"	"Olfr206"	2	"MGI:3030040"	"OTTMUSG00000059133.2"	"OR-Cluster-30"	59346960.5	"II"
"1248"	"chr16"	59361160	59363993	2834	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095706.3"	"protein_coding"	"Olfr209"	2	"MGI:3030043"	"OTTMUSG00000059134.3"	"OR-Cluster-30"	59362576.5	"II"
"1249"	"chr17"	33168447	33180753	12307	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094891.2"	"protein_coding"	"Olfr55"	2	"MGI:1333751"	"OTTMUSG00000059242.3"	"OR-Cluster-31"	33174600	"II"
"1250"	"chr17"	33191302	33202506	11205	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000093884.2"	"protein_coding"	"Olfr239"	2	"MGI:3030073"	"OTTMUSG00000059243.3"	"OR-Cluster-31"	33196904	"II"
"1251"	"chr17"	33264676	33275644	10969	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000054666.7"	"protein_coding"	"Olfr63"	2	"MGI:1335096"	"OTTMUSG00000059245.3"	"OR-Cluster-31"	33270160	"II"
"1252"	"chr17"	37220146	37226673	6528	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000064121.4"	"protein_coding"	"Olfr96"	2	"MGI:2177479"	"OTTMUSG00000037333.2"	"OR-Cluster-32"	37223409.5	"II"
"1253"	"chr17"	37249430	37250891	1462	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000092340.3"	"unprocessed_pseudogene"	"Olfr754-ps1"	2	"MGI:3030588"	"OTTMUSG00000037336.3"	"OR-Cluster-32"	37250160.5	"II"
"1254"	"chr17"	37276648	37278105	1458	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000092556.2"	"unprocessed_pseudogene"	"Olfr755-ps1"	2	"MGI:3030589"	"OTTMUSG00000037413.2"	"OR-Cluster-32"	37277376.5	"II"
"1255"	"chr17"	37359582	37363993	4412	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095858.4"	"protein_coding"	"Olfr104-ps"	2	"MGI:2177487"	"OTTMUSG00000037419.4"	"OR-Cluster-32"	37361787.5	"II"
"1256"	"chr17"	37376812	37377224	413	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000092542.2"	"unprocessed_pseudogene"	"Olfr757-ps1"	2	"MGI:3030591"	"OTTMUSG00000037420.2"	"OR-Cluster-32"	37377018	"II"
"1257"	"chr17"	37379033	37386208	7176	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094884.3"	"protein_coding"	"Olfr105-ps"	2	"MGI:2177488"	"OTTMUSG00000037421.3"	"OR-Cluster-32"	37382620.5	"II"
"1258"	"chr17"	37387378	37388218	841	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000092396.2"	"unprocessed_pseudogene"	"Olfr758-ps1"	2	"MGI:3030592"	"OTTMUSG00000037423.2"	"OR-Cluster-32"	37387798	"II"
"1259"	"chr17"	37390393	37396252	5860	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095603.4"	"protein_coding"	"Olfr106-ps"	2	"MGI:2177489"	"OTTMUSG00000037424.4"	"OR-Cluster-32"	37393322.5	"II"
"1260"	"chr17"	37399226	37407477	8252	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063188.4"	"protein_coding"	"Olfr107"	2	"MGI:2177490"	"OTTMUSG00000037425.2"	"OR-Cluster-32"	37403351.5	"II"
"1261"	"chr17"	37445480	37446517	1038	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059687.4"	"protein_coding"	"Olfr108"	2	"MGI:2177491"	"OTTMUSG00000037429.2"	"OR-Cluster-32"	37445998.5	"II"
"1262"	"chr17"	37458916	37471590	12675	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000029184.5"	"protein_coding"	"Olfr109"	2	"MGI:2177492"	"OTTMUSG00000037431.3"	"OR-Cluster-32"	37465253	"II"
"1263"	"chr17"	37492468	37500207	7740	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090894.4"	"protein_coding"	"Olfr110"	2	"MGI:2177493"	"OTTMUSG00000037433.3"	"OR-Cluster-32"	37496337.5	"II"
"1264"	"chr17"	37508030	37532449	24420	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090675.2"	"protein_coding"	"Olfr111"	2	"MGI:2177494"	"OTTMUSG00000037460.2"	"OR-Cluster-32"	37520239.5	"II"
"1265"	"chr17"	37666988	37673476	6489	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000080990.2"	"protein_coding"	"Olfr118"	2	"MGI:2177501"	"OTTMUSG00000037468.3"	"OR-Cluster-32"	37670232	"II"
"1266"	"chr17"	37696564	37702124	5561	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059964.9"	"protein_coding"	"Olfr119"	2	"MGI:2177502"	"OTTMUSG00000037469.3"	"OR-Cluster-32"	37699344	"II"
"1267"	"chr17"	37721808	37727220	5413	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063994.5"	"protein_coding"	"Olfr120"	2	"MGI:2177503"	"OTTMUSG00000037471.4"	"OR-Cluster-32"	37724514	"II"
"1268"	"chr17"	37748855	37753169	4315	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060017.8"	"protein_coding"	"Olfr121"	2	"MGI:2177504"	"OTTMUSG00000037472.3"	"OR-Cluster-32"	37751012	"II"
"1269"	"chr17"	37768607	37773749	5143	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000083947.5"	"protein_coding"	"Olfr122"	2	"MGI:2177505"	"OTTMUSG00000037473.4"	"OR-Cluster-32"	37771178	"II"
"1270"	"chr17"	37793529	37798134	4606	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045202.6"	"protein_coding"	"Olfr123"	2	"MGI:2177506"	"OTTMUSG00000037474.5"	"OR-Cluster-32"	37795831.5	"II"
